season,Week,Day,Date,Time,Home.Team,Away.Team,Home.Abbr,Away.Abbr,latitude,longitude,indoor,turf,elevation,temperature,precipitation,windspeed,windgusts,team col,#,Kicker,Yds,Outcome,Make X,Make Y,Hash Orient,Leg,OffenseTeam,DefenseTeam,Quarter,Minute,Second,yardline_100,YardLineFixed,Blocked,Age,XP%,cap_hit
2022,3,Sun,9/25/22,16:05:00,Los Angeles Chargers,Jacksonville Jaguars,LAC,JAX,33.953587,-118.33963,Yes,Turf,40,70,0,0,2.5,JAXLAC,6,D. HOPKINS,25,Good,-5.1,25.3,-9.25,r,LAC,JAX,3,11,54,93,7,,32,100,1920000
2022,4,Sun,10/2/22,13:00:00,Houston Texans,Los Angeles Chargers,HOU,LAC,29.684781,-95.410956,Retractable,Turf,18,70,0,0,2.5,HOULAC,6,D. HOPKINS,37,Good,-3.3,33.7,-9.25,r,LAC,HOU,2,0,4,81,19,,32,100,1920000
2022,4,Sun,10/2/22,13:00:00,Houston Texans,Los Angeles Chargers,HOU,LAC,29.684781,-95.410956,Retractable,Turf,18,70,0,0,2.5,HOULAC,6,D. HOPKINS,23,Good,-1.1,36.4,-9.25,r,LAC,HOU,2,4,38,95,5,,32,100,1920000
2022,6,Mon,10/17/22,20:15:00,Los Angeles Chargers,Denver Broncos,LAC,DEN,33.953587,-118.33963,Yes,Turf,40,70,0,0,2.5,DENLAC,6,D. HOPKINS,39,Good,-7.1,24.4,-9.25,r,LAC,DEN,5,2,43,79,21,,32,100,1920000
2022,6,Mon,10/17/22,20:15:00,Los Angeles Chargers,Denver Broncos,LAC,DEN,33.953587,-118.33963,Yes,Turf,40,70,0,0,2.5,DENLAC,6,D. HOPKINS,37,Good,-7.8,28.7,0,r,LAC,DEN,2,0,57,81,19,,32,100,1920000
2022,6,Mon,10/17/22,20:15:00,Los Angeles Chargers,Denver Broncos,LAC,DEN,33.953587,-118.33963,Yes,Turf,40,70,0,0,2.5,DENLAC,6,D. HOPKINS,35,Good,-5.9,29.4,-9.25,r,LAC,DEN,4,4,2,83,17,,32,100,1920000
2022,6,Mon,10/17/22,20:15:00,Los Angeles Chargers,Denver Broncos,LAC,DEN,33.953587,-118.33963,Yes,Turf,40,70,0,0,2.5,DENLAC,6,D. HOPKINS,31,Good,-6.7,33.4,9.25,r,LAC,DEN,3,9,12,88,12,,32,100,1920000
2022,1,Sun,9/11/22,20:20:00,Dallas Cowboys,Tampa Bay Buccaneers,DAL,TB,32.747778,-97.092778,Retractable,Turf,193,70,0,0,2.5,DALTB,3,R. SUCCOP,29,Good,2.3,13.2,9.25,r,TB,DAL,2,3,28,89,11,,36,96,4000000
2022,1,Sun,9/11/22,20:20:00,Dallas Cowboys,Tampa Bay Buccaneers,DAL,TB,32.747778,-97.092778,Retractable,Turf,193,70,0,0,2.5,DALTB,3,R. SUCCOP,38,Good,-5.4,24,-9.25,r,TB,DAL,1,1,10,80,20,,36,96,4000000
2022,1,Sun,9/11/22,20:20:00,Dallas Cowboys,Tampa Bay Buccaneers,DAL,TB,32.747778,-97.092778,Retractable,Turf,193,70,0,0,2.5,DALTB,3,R. SUCCOP,47,Good,-1.1,24.5,2.5,r,TB,DAL,2,0,19,71,29,,36,96,4000000
2022,1,Sun,9/11/22,20:20:00,Dallas Cowboys,Tampa Bay Buccaneers,DAL,TB,32.747778,-97.092778,Retractable,Turf,193,70,0,0,2.5,DALTB,3,R. SUCCOP,36,No Good,-12.9,24.6,0,r,TB,DAL,2,7,34,82,18,,36,96,4000000
2022,1,Sun,9/11/22,20:20:00,Dallas Cowboys,Tampa Bay Buccaneers,DAL,TB,32.747778,-97.092778,Retractable,Turf,193,70,0,0,2.5,DALTB,3,R. SUCCOP,44,Good,-0.7,25.2,9.25,r,TB,DAL,1,5,9,74,26,,36,96,4000000
2022,2,Sun,9/18/22,13:00:00,New Orleans Saints,Tampa Bay Buccaneers,NO,TB,29.950931,-90.081364,Yes,Turf,23,70,0,0,2.5,NOTB,3,R. SUCCOP,47,Good,5.2,13.3,9.25,r,TB,NO,4,5,55,71,29,,36,96,4000000
2022,2,Sun,9/18/22,13:00:00,New Orleans Saints,Tampa Bay Buccaneers,NO,TB,29.950931,-90.081364,Yes,Turf,23,70,0,0,2.5,NOTB,3,R. SUCCOP,47,Good,1.2,18.7,9.25,r,TB,NO,3,6,49,71,29,,36,96,4000000
2022,3,Sun,9/25/22,16:25:00,Tampa Bay Buccaneers,Green Bay Packers,TB,GB,27.975967,-82.50335,No,Grass,11,81.9,0.2,12.8,21.2,GBTB,3,R. SUCCOP,45,Good,-3.2,19.4,0,r,TB,GB,1,9,10,73,27,,36,96,4000000
2022,3,Sun,9/25/22,16:25:00,Tampa Bay Buccaneers,Green Bay Packers,TB,GB,27.975967,-82.50335,No,Grass,11,81.9,0.2,12.8,21.2,GBTB,3,R. SUCCOP,45,Good,-7.7,23.4,-9.25,r,TB,GB,3,6,27,73,27,,36,96,4000000
2022,4,Sun,10/2/22,20:20:00,Tampa Bay Buccaneers,Kansas City Chiefs,TB,KC,27.975967,-82.50335,No,Grass,11,69.2,0,8.4,14.8,KCTB,3,R. SUCCOP,45,Good,-4.6,22,-9.25,r,TB,KC,1,10,17,73,27,,36,96,4000000
2022,5,Sun,10/9/22,13:00:00,Tampa Bay Buccaneers,Atlanta Falcons,TB,ATL,27.975967,-82.50335,No,Grass,11,84.1,0,11.2,26.3,ATLTB,3,R. SUCCOP,44,Good,-4.2,7.5,9.25,r,TB,ATL,2,0,3,74,26,,36,96,4000000
2022,5,Sun,10/9/22,13:00:00,Tampa Bay Buccaneers,Atlanta Falcons,TB,ATL,27.975967,-82.50335,No,Grass,11,84.1,0,11.2,26.3,ATLTB,3,R. SUCCOP,21,Good,0.3,21.9,-9.25,r,TB,ATL,2,1,21,97,3,,36,96,4000000
2022,6,Sun,10/16/22,13:00:00,Pittsburgh Steelers,Tampa Bay Buccaneers,PIT,TB,40.446786,-80.015761,No,Grass,229,65.3,0,14.3,30.6,PITTB,3,R. SUCCOP,54,Good,7,14.4,9.25,r,TB,PIT,2,0,4,64,36,,36,96,4000000
2022,6,Sun,10/16/22,13:00:00,Pittsburgh Steelers,Tampa Bay Buccaneers,PIT,TB,40.446786,-80.015761,No,Grass,229,65.3,0,14.3,30.6,PITTB,3,R. SUCCOP,24,Good,-3.1,25.7,-9.25,r,TB,PIT,3,7,26,94,6,,36,96,4000000
2022,6,Sun,10/16/22,13:00:00,Pittsburgh Steelers,Tampa Bay Buccaneers,PIT,TB,40.446786,-80.015761,No,Grass,229,65.3,0,14.3,30.6,PITTB,3,R. SUCCOP,30,Good,3.3,29,-9.25,r,TB,PIT,1,2,54,88,12,,36,96,4000000
2022,6,Sun,10/16/22,13:00:00,Pittsburgh Steelers,Tampa Bay Buccaneers,PIT,TB,40.446786,-80.015761,No,Grass,229,65.3,0,14.3,30.6,PITTB,3,R. SUCCOP,27,Good,-2.6,29.3,0,r,TB,PIT,2,11,4,91,9,,36,96,4000000
2022,7,Sun,10/23/22,13:00:00,Carolina Panthers,Tampa Bay Buccaneers,CAR,TB,35.225808,-80.852861,No,Turf,220,69.9,0,8.6,21.2,CARTB,3,R. SUCCOP,27,Good,5.1,24,0,r,TB,CAR,4,13,41,92,8,,36,96,4000000
2022,8,Thu,10/27/22,20:15:00,Tampa Bay Buccaneers,Baltimore Ravens,TB,BAL,27.975967,-82.50335,No,Grass,11,74,0.1,15,23.4,BALTB,3,R. SUCCOP,30,Good,-0.8,23.2,-9.25,r,TB,BAL,4,12,30,88,12,,36,96,4000000
2022,8,Thu,10/27/22,20:15:00,Tampa Bay Buccaneers,Baltimore Ravens,TB,BAL,27.975967,-82.50335,No,Grass,11,74,0.1,15,23.4,BALTB,3,R. SUCCOP,31,Good,5.9,24,9.25,r,TB,BAL,1,0,30,87,13,,36,96,4000000
2022,8,Thu,10/27/22,20:15:00,Tampa Bay Buccaneers,Baltimore Ravens,TB,BAL,27.975967,-82.50335,No,Grass,11,74,0.1,15,23.4,BALTB,3,R. SUCCOP,26,Good,-2.3,24.3,-9.25,r,TB,BAL,4,4,57,92,8,,36,96,4000000
2022,9,Sun,11/6/22,16:25:00,Tampa Bay Buccaneers,Los Angeles Rams,TB,LA,27.975967,-82.50335,No,Grass,11,73.4,0.5,23.2,39.6,LATB,3,R. SUCCOP,50,Good,0.9,15,-9.25,r,TB,LA,4,8,13,68,32,,36,96,4000000
2022,9,Sun,11/6/22,16:25:00,Tampa Bay Buccaneers,Los Angeles Rams,TB,LA,27.975967,-82.50335,No,Grass,11,73.4,0.5,23.2,39.6,LATB,3,R. SUCCOP,20,Good,0.1,22,0,r,TB,LA,1,7,19,98,2,,36,96,4000000
2022,9,Sun,11/6/22,16:25:00,Tampa Bay Buccaneers,Los Angeles Rams,TB,LA,27.975967,-82.50335,No,Grass,11,73.4,0.5,23.2,39.6,LATB,3,R. SUCCOP,38,Good,-2.3,28.6,-9.25,r,TB,LA,2,0,28,80,20,,36,96,4000000
2022,9,Sun,11/6/22,16:25:00,Tampa Bay Buccaneers,Los Angeles Rams,TB,LA,27.975967,-82.50335,No,Grass,11,73.4,0.5,23.2,39.6,LATB,3,R. SUCCOP,52,Blocked,,,-9.25,r,TB,LA,2,3,3,66,34,Yes,36,96,4000000
2022,10,Sun,11/13/22,9:30:00,Tampa Bay Buccaneers,Seattle Seahawks,TB,SEA,48.218967,11.623746,No,Grass,489,41.5,0,15.1,16.2,SEATB,3,R. SUCCOP,52,No Good,13.4,13,-9.25,r,TB,SEA,1,8,58,66,34,,36,96,4000000
2022,12,Sun,11/27/22,13:00:00,Cleveland Browns,Tampa Bay Buccaneers,CLE,TB,41.506022,-81.699564,No,Grass,180,55.9,1.9000000000000001,27.4,46.1,CLETB,3,R. SUCCOP,42,Good,2,23.3,-9.25,r,TB,CLE,2,0,43,76,24,,36,96,4000000
2022,13,Mon,12/5/22,20:15:00,Tampa Bay Buccaneers,New Orleans Saints,TB,NO,27.975967,-82.50335,No,Grass,11,66.3,0,5.8,9,NOTB,3,R. SUCCOP,21,Good,-5.4,21.5,9.25,r,TB,NO,1,6,29,97,3,,36,96,4000000
2022,14,Sun,12/11/22,16:25:00,San Francisco 49ers,Tampa Bay Buccaneers,SF,TB,37.713486,-122.386256,No,Grass,16,51.5,1.6,23,37.1,SFTB,3,R. SUCCOP,55,Blocked,,,9.25,r,TB,SF,1,8,14,63,37,Yes,36,96,4000000
2022,15,Sun,12/18/22,16:25:00,Tampa Bay Buccaneers,Cincinnati Bengals,TB,CIN,27.975967,-82.50335,No,Grass,11,61.2,0,13,27,CINTB,3,R. SUCCOP,21,Good,5,20.8,9.25,r,TB,CIN,1,6,10,97,3,,36,96,4000000
2022,15,Sun,12/18/22,16:25:00,Tampa Bay Buccaneers,Cincinnati Bengals,TB,CIN,27.975967,-82.50335,No,Grass,11,61.2,0,13,27,CINTB,3,R. SUCCOP,50,No Good,-10.4,23.1,9.25,r,TB,CIN,2,8,3,68,32,,36,96,4000000
2022,1,Sun,9/11/22,20:20:00,Dallas Cowboys,Tampa Bay Buccaneers,DAL,TB,32.747778,-97.092778,Retractable,Turf,193,70,0,0,2.5,DALTB,19,B. MAHER,51,Good,-1.2,17.2,9.25,r,DAL,TB,1,9,6,68,32,,33,94.3,911387
2022,2,Sun,9/18/22,16:25:00,Dallas Cowboys,Cincinnati Bengals,DAL,CIN,32.747778,-97.092778,Retractable,Turf,193,70,0,0,2.5,CINDAL,19,B. MAHER,54,Good,-3.6,7.9,-9.25,r,DAL,CIN,2,0,14,64,36,,33,94.3,911387
2022,2,Sun,9/18/22,16:25:00,Dallas Cowboys,Cincinnati Bengals,DAL,CIN,32.747778,-97.092778,Retractable,Turf,193,70,0,0,2.5,CINDAL,19,B. MAHER,50,Good,8.7,25.1,-9.25,r,DAL,CIN,4,0,3,68,32,,33,94.3,911387
2022,3,Mon,9/26/22,20:15:00,New York Giants,Dallas Cowboys,NYG,DAL,40.812194,-74.076983,No,Turf,2,64.4,0,13.7,28.8,DALNYG,19,B. MAHER,59,No Good,-9.8,16.8,9.25,r,DAL,NYG,2,0,4,59,41,,33,94.3,911387
2022,3,Mon,9/26/22,20:15:00,New York Giants,Dallas Cowboys,NYG,DAL,40.812194,-74.076983,No,Turf,2,64.4,0,13.7,28.8,DALNYG,19,B. MAHER,28,Good,-3.8,19.9,9.25,r,DAL,NYG,2,9,13,90,10,,33,94.3,911387
2022,3,Mon,9/26/22,20:15:00,New York Giants,Dallas Cowboys,NYG,DAL,40.812194,-74.076983,No,Turf,2,64.4,0,13.7,28.8,DALNYG,19,B. MAHER,44,Good,5,20,-9.25,r,DAL,NYG,4,6,2,74,26,,33,94.3,911387
2022,3,Mon,9/26/22,20:15:00,New York Giants,Dallas Cowboys,NYG,DAL,40.812194,-74.076983,No,Turf,2,64.4,0,13.7,28.8,DALNYG,19,B. MAHER,26,Good,5.4,23.9,0,r,DAL,NYG,1,2,12,92,8,,33,94.3,911387
2022,4,Sun,10/2/22,13:00:00,Dallas Cowboys,Washington Commanders,DAL,WAS,32.747778,-97.092778,Retractable,Turf,193,70,0,0,2.5,DALWAS,19,B. MAHER,45,Good,-3.2,21.2,9.25,r,DAL,WAS,2,15,0,73,27,,33,94.3,911387
2022,4,Sun,10/2/22,13:00:00,Dallas Cowboys,Washington Commanders,DAL,WAS,32.747778,-97.092778,Retractable,Turf,193,70,0,0,2.5,DALWAS,19,B. MAHER,28,Good,-4.4,23.7,9.25,r,DAL,WAS,3,5,0,90,10,,33,94.3,911387
2022,4,Sun,10/2/22,13:00:00,Dallas Cowboys,Washington Commanders,DAL,WAS,32.747778,-97.092778,Retractable,Turf,193,70,0,0,2.5,DALWAS,19,B. MAHER,29,Good,-1.6,24.7,9.25,r,DAL,WAS,4,3,54,89,11,,33,94.3,911387
2022,4,Sun,10/2/22,13:00:00,Dallas Cowboys,Washington Commanders,DAL,WAS,32.747778,-97.092778,Retractable,Turf,193,70,0,0,2.5,DALWAS,19,B. MAHER,53,Good,4.7,27,9.25,r,DAL,WAS,1,11,39,65,35,,33,94.3,911387
2022,5,Sun,10/9/22,16:25:00,Los Angeles Rams,Dallas Cowboys,LA,DAL,33.953587,-118.33963,Yes,Turf,40,70,0,0,2.5,DALLA,19,B. MAHER,36,Good,-0.3,28.9,-9.25,r,DAL,LA,4,5,36,83,17,,33,94.3,911387
2022,5,Sun,10/9/22,16:25:00,Los Angeles Rams,Dallas Cowboys,LA,DAL,33.953587,-118.33963,Yes,Turf,40,70,0,0,2.5,DALLA,19,B. MAHER,40,Good,1.6,29.7,-9.25,r,DAL,LA,3,8,15,78,22,,33,94.3,911387
2022,5,Sun,10/9/22,16:25:00,Los Angeles Rams,Dallas Cowboys,LA,DAL,33.953587,-118.33963,Yes,Turf,40,70,0,0,2.5,DALLA,19,B. MAHER,33,Good,3.6,30.6,9.25,r,DAL,LA,1,8,47,85,15,,33,94.3,911387
2022,6,Sun,10/16/22,20:20:00,Philadelphia Eagles,Dallas Cowboys,PHI,DAL,39.900775,-75.167453,No,Hybrid,4,58.5,0,3.6,7.6,DALPHI,19,B. MAHER,59,No Good,11.8,14.6,9.25,r,DAL,PHI,4,1,13,59,41,,33,94.3,911387
2022,6,Sun,10/16/22,20:20:00,Philadelphia Eagles,Dallas Cowboys,PHI,DAL,39.900775,-75.167453,No,Hybrid,4,58.5,0,3.6,7.6,DALPHI,19,B. MAHER,30,Good,1.9,24.3,-9.25,r,DAL,PHI,2,0,33,88,12,,33,94.3,911387
2022,7,Sun,10/23/22,13:00:00,Dallas Cowboys,Detroit Lions,DAL,DET,32.747778,-97.092778,Retractable,Turf,193,70,0,0,2.5,DALDET,19,B. MAHER,22,Good,0.5,19.4,9.25,r,DAL,DET,2,12,27,97,3,,33,94.3,911387
2022,11,Sun,11/20/22,16:25:00,Minnesota Vikings,Dallas Cowboys,MIN,DAL,44.973881,-93.258094,Yes,Turf,253,70,0,0,2.5,DALMIN,19,B. MAHER,60,Good,1,8.8,9.25,r,DAL,MIN,2,0,5,58,42,,33,94.3,911387
2022,11,Sun,11/20/22,16:25:00,Minnesota Vikings,Dallas Cowboys,MIN,DAL,44.973881,-93.258094,Yes,Turf,253,70,0,0,2.5,DALMIN,19,B. MAHER,53,Good,-5.2,16.4,1,r,DAL,MIN,2,5,36,65,35,,33,94.3,911387
2022,11,Sun,11/20/22,16:25:00,Minnesota Vikings,Dallas Cowboys,MIN,DAL,44.973881,-93.258094,Yes,Turf,253,70,0,0,2.5,DALMIN,19,B. MAHER,50,Good,2.5,21.4,-9.25,r,DAL,MIN,4,10,9,68,32,,33,94.3,911387
2022,11,Sun,11/20/22,16:25:00,Minnesota Vikings,Dallas Cowboys,MIN,DAL,44.973881,-93.258094,Yes,Turf,253,70,0,0,2.5,DALMIN,19,B. MAHER,27,Good,2.4,24.9,-9.25,r,DAL,MIN,1,10,25,91,9,,33,94.3,911387
2022,12,Thu,11/24/22,16:30:00,Dallas Cowboys,New York Giants,DAL,NYG,32.747778,-97.092778,Retractable,Turf,193,70,0,0,2.5,DALNYG,19,B. MAHER,46,No Good,11.7,22.5,-9.25,r,DAL,NYG,4,1,17,72,28,,33,94.3,911387
2022,14,Sun,12/11/22,13:00:00,Dallas Cowboys,Houston Texans,DAL,HOU,32.747778,-97.092778,Retractable,Turf,193,70,0,0,2.5,DALHOU,19,B. MAHER,53,Good,2.9,19.3,-9.25,r,DAL,HOU,4,14,54,65,35,,33,94.3,911387
2022,14,Sun,12/11/22,13:00:00,Dallas Cowboys,Houston Texans,DAL,HOU,32.747778,-97.092778,Retractable,Turf,193,70,0,0,2.5,DALHOU,19,B. MAHER,33,Good,-4.5,29.1,9.25,r,DAL,HOU,2,0,44,85,15,,33,94.3,911387
2022,15,Sun,12/18/22,13:00:00,Jacksonville Jaguars,Dallas Cowboys,JAX,DAL,30.323925,-81.637356,No,Grass,0,55.2,0,12,26.6,DALJAX,19,B. MAHER,24,Good,-0.5,23.9,9.25,r,DAL,JAX,3,7,39,94,6,,33,94.3,911387
2022,15,Sun,12/18/22,13:00:00,Jacksonville Jaguars,Dallas Cowboys,JAX,DAL,30.323925,-81.637356,No,Grass,0,55.2,0,12,26.6,DALJAX,19,B. MAHER,53,Good,8.4,26.2,9.25,r,DAL,JAX,3,5,26,65,35,,33,94.3,911387
2022,1,Mon,9/12/22,20:20:00,Seattle Seahawks,Denver Broncos,SEA,DEN,47.595153,-122.331625,No,Turf,11,69.4,0,8.4,14.4,DENSEA,8,B. MCMANUS,64,No Good,-9.25,12.4,-9.25,r,DEN,SEA,4,0,20,54,46,,31,92.6,4231250
2022,1,Mon,9/12/22,20:20:00,Seattle Seahawks,Denver Broncos,SEA,DEN,47.595153,-122.331625,No,Turf,11,69.4,0,8.4,14.4,DENSEA,8,B. MCMANUS,26,Good,-2.2,25.2,8.4,r,DEN,SEA,4,6,16,92,8,,31,92.6,4231250
2022,1,Mon,9/12/22,20:20:00,Seattle Seahawks,Denver Broncos,SEA,DEN,47.595153,-122.331625,No,Turf,11,69.4,0,8.4,14.4,DENSEA,8,B. MCMANUS,30,Good,1.4,26.3,-9.25,r,DEN,SEA,1,6,59,88,12,,31,92.6,4231250
2022,1,Mon,9/12/22,20:20:00,Seattle Seahawks,Denver Broncos,SEA,DEN,47.595153,-122.331625,No,Turf,11,69.4,0,8.4,14.4,DENSEA,8,B. MCMANUS,40,Good,-0.2,29.3,-9.25,r,DEN,SEA,2,0,4,78,22,,31,92.6,4231250
2022,2,Sun,9/18/22,16:25:00,Denver Broncos,Houston Texans,DEN,HOU,39.743936,-105.020097,No,Grass,1588,88.9,0,11.9,28.8,DENHOU,8,B. MCMANUS,20,Good,3.2,23.4,-9.25,r,DEN,HOU,1,5,33,98,2,,31,92.6,4231250
2022,2,Sun,9/18/22,16:25:00,Denver Broncos,Houston Texans,DEN,HOU,39.743936,-105.020097,No,Grass,1588,88.9,0,11.9,28.8,DENHOU,8,B. MCMANUS,24,Good,-0.7,23.8,8,r,DEN,HOU,2,0,23,94,6,,31,92.6,4231250
2022,2,Sun,9/18/22,16:25:00,Denver Broncos,Houston Texans,DEN,HOU,39.743936,-105.020097,No,Grass,1588,88.9,0,11.9,28.8,DENHOU,8,B. MCMANUS,50,Good,3.1,28.1,-9.25,r,DEN,HOU,4,3,41,68,32,,31,92.6,4231250
2022,3,Sun,9/25/22,20:20:00,Denver Broncos,San Francisco 49ers,DEN,SF,39.743936,-105.020097,No,Grass,1588,61.7,0,6.7,10.8,DENSF,8,B. MCMANUS,55,Good,7.5,19.3,9.25,r,DEN,SF,2,12,0,63,37,,31,92.6,4231250
2022,3,Sun,9/25/22,20:20:00,Denver Broncos,San Francisco 49ers,DEN,SF,39.743936,-105.020097,No,Grass,1588,61.7,0,6.7,10.8,DENSF,8,B. MCMANUS,53,No Good,16.3,26.2,1,r,DEN,SF,3,3,51,65,35,,31,92.6,4231250
2022,4,Sun,10/2/22,16:25:00,Las Vegas Raiders,Denver Broncos,LV,DEN,36.090794,-115.183952,Yes,Grass,666,70,0,0,2.5,DENLV,8,B. MCMANUS,28,Good,0.8,27.7,9.25,r,DEN,LV,2,8,6,91,9,,31,92.6,4231250
2022,5,Thu,10/6/22,20:15:00,Denver Broncos,Indianapolis Colts,DEN,IND,39.743936,-105.020097,No,Grass,1588,60.1,0,10.5,15.5,DENIND,8,B. MCMANUS,45,Good,0.6,20,0,r,DEN,IND,3,3,23,73,27,,31,92.6,4231250
2022,5,Thu,10/6/22,20:15:00,Denver Broncos,Indianapolis Colts,DEN,IND,39.743936,-105.020097,No,Grass,1588,60.1,0,10.5,15.5,DENIND,8,B. MCMANUS,44,Good,1.3,26.2,-9.25,r,DEN,IND,2,11,2,74,26,,31,92.6,4231250
2022,5,Thu,10/6/22,20:15:00,Denver Broncos,Indianapolis Colts,DEN,IND,39.743936,-105.020097,No,Grass,1588,60.1,0,10.5,15.5,DENIND,8,B. MCMANUS,33,Good,1.2,30.3,9.25,r,DEN,IND,1,9,32,85,15,,31,92.6,4231250
2022,5,Thu,10/6/22,20:15:00,Denver Broncos,Indianapolis Colts,DEN,IND,39.743936,-105.020097,No,Grass,1588,60.1,0,10.5,15.5,DENIND,8,B. MCMANUS,34,Blocked,,,-9.25,r,DEN,IND,3,4,35,84,16,Yes,31,92.6,4231250
2022,6,Mon,10/17/22,20:15:00,Los Angeles Chargers,Denver Broncos,LAC,DEN,33.953587,-118.33963,Yes,Turf,40,70,0,0,2.5,DENLAC,8,B. MCMANUS,51,Good,4.7,11.9,-6,r,DEN,LAC,1,7,25,67,33,,31,92.6,4231250
2022,6,Mon,10/17/22,20:15:00,Los Angeles Chargers,Denver Broncos,LAC,DEN,33.953587,-118.33963,Yes,Turf,40,70,0,0,2.5,DENLAC,8,B. MCMANUS,48,Good,-7.4,21,9.25,r,DEN,LAC,4,8,26,70,30,,31,92.6,4231250
2022,6,Mon,10/17/22,20:15:00,Los Angeles Chargers,Denver Broncos,LAC,DEN,33.953587,-118.33963,Yes,Turf,40,70,0,0,2.5,DENLAC,8,B. MCMANUS,27,Good,-5.2,26.1,-9.25,r,DEN,LAC,2,0,5,91,9,,31,92.6,4231250
2022,7,Sun,10/23/22,16:05:00,Denver Broncos,New York Jets,DEN,NYJ,39.743936,-105.020097,No,Grass,1588,57.7,1.8,19.2,39.2,DENNYJ,8,B. MCMANUS,44,Good,-3.5,29.7,9.25,r,DEN,NYJ,2,3,41,74,26,,31,92.6,4231250
2022,7,Sun,10/23/22,16:05:00,Denver Broncos,New York Jets,DEN,NYJ,39.743936,-105.020097,No,Grass,1588,57.7,1.8,19.2,39.2,DENNYJ,8,B. MCMANUS,56,No Good,10.2,33.1,9.25,r,DEN,NYJ,2,11,25,62,38,,31,92.6,4231250
2022,10,Sun,11/13/22,13:00:00,Tennessee Titans,Denver Broncos,TEN,DEN,36.166461,-86.771289,No,Turf,122,38.9,0,10,24.8,DENTEN,8,B. MCMANUS,39,Good,4.8,39.6,-9.25,r,DEN,TEN,2,2,27,79,21,,31,92.6,4231250
2022,11,Sun,11/20/22,16:05:00,Denver Broncos,Las Vegas Raiders,DEN,LV,39.743936,-105.020097,No,Grass,1588,46.7,0,7.4,18.7,DENLV,8,B. MCMANUS,52,Good,4.4,16,9.25,r,DEN,LV,4,15,0,66,34,,31,92.6,4231250
2022,11,Sun,11/20/22,16:05:00,Denver Broncos,Las Vegas Raiders,DEN,LV,39.743936,-105.020097,No,Grass,1588,46.7,0,7.4,18.7,DENLV,8,B. MCMANUS,48,Good,1.1,24,0,r,DEN,LV,2,9,24,70,30,,31,92.6,4231250
2022,11,Sun,11/20/22,16:05:00,Denver Broncos,Las Vegas Raiders,DEN,LV,39.743936,-105.020097,No,Grass,1588,46.7,0,7.4,18.7,DENLV,8,B. MCMANUS,48,Good,0.9,24.9,-9.25,r,DEN,LV,4,3,34,70,30,,31,92.6,4231250
2022,11,Sun,11/20/22,16:05:00,Denver Broncos,Las Vegas Raiders,DEN,LV,39.743936,-105.020097,No,Grass,1588,46.7,0,7.4,18.7,DENLV,8,B. MCMANUS,25,Blocked,,,9.25,r,DEN,LV,2,0,2,93,7,Yes,31,92.6,4231250
2022,12,Sun,11/27/22,13:00:00,Carolina Panthers,Denver Broncos,CAR,DEN,35.225808,-80.852861,No,Turf,220,65.5,1.4000000000000001,27.1,55.8,CARDEN,8,B. MCMANUS,56,No Good,-12.7,19.2,9.25,r,DEN,CAR,2,0,3,62,38,,31,92.6,4231250
2022,12,Sun,11/27/22,13:00:00,Carolina Panthers,Denver Broncos,CAR,DEN,35.225808,-80.852861,No,Turf,220,65.5,1.4000000000000001,27.1,55.8,CARDEN,8,B. MCMANUS,27,Good,5.5,27.7,9.25,r,DEN,CAR,2,10,14,91,9,,31,92.6,4231250
2022,13,Sun,12/4/22,13:00:00,Baltimore Ravens,Denver Broncos,BAL,DEN,39.277969,-76.622767,No,Grass,5,45.5,0,8.3,19.1,BALDEN,8,B. MCMANUS,63,No Good,-1.7,-10,9.25,r,DEN,BAL,4,0,2,55,45,,31,92.6,4231250
2022,13,Sun,12/4/22,13:00:00,Baltimore Ravens,Denver Broncos,BAL,DEN,39.277969,-76.622767,No,Grass,5,45.5,0,8.3,19.1,BALDEN,8,B. MCMANUS,52,Good,4.1,23,8,r,DEN,BAL,1,9,9,66,34,,31,92.6,4231250
2022,13,Sun,12/4/22,13:00:00,Baltimore Ravens,Denver Broncos,BAL,DEN,39.277969,-76.622767,No,Grass,5,45.5,0,8.3,19.1,BALDEN,8,B. MCMANUS,50,Good,4.3,25.2,-9.25,r,DEN,BAL,3,4,3,68,32,,31,92.6,4231250
2022,13,Sun,12/4/22,13:00:00,Baltimore Ravens,Denver Broncos,BAL,DEN,39.277969,-76.622767,No,Grass,5,45.5,0,8.3,19.1,BALDEN,8,B. MCMANUS,41,Good,1.3,32.2,9.25,r,DEN,BAL,2,0,42,77,23,,31,92.6,4231250
2022,15,Sun,12/18/22,16:05:00,Denver Broncos,Arizona Cardinals,DEN,ARI,39.743936,-105.020097,No,Grass,1588,36.9,0,8.9,16.6,ARIDEN,8,B. MCMANUS,52,Good,6.7,28.2,-9.25,r,DEN,ARI,1,10,31,66,34,,31,92.6,4231250
2022,15,Sun,12/18/22,16:05:00,Denver Broncos,Arizona Cardinals,DEN,ARI,39.743936,-105.020097,No,Grass,1588,36.9,0,8.9,16.6,ARIDEN,8,B. MCMANUS,38,No Good,12.3,30,-9.25,r,DEN,ARI,1,0,36,80,20,,31,92.6,4231250
2022,1,Mon,9/12/22,20:20:00,Seattle Seahawks,Denver Broncos,SEA,DEN,47.595153,-122.331625,No,Turf,11,69.4,0,8.4,14.4,DENSEA,5,J. MYERS,49,Good,-7.1,22,0,r,SEA,DEN,2,7,25,69,31,,31,97.6,5000000
